model_idx,observed_node_ids,batch_size,T,ymin,ymax,"simu_time_jz (b=50, T=2500)",valid_trajectories_ratio,stable_trajectories_ratio,periodic_trajectories_ratio,reached_space_extent,n_covered_bins
26,"(1, 2)",50,2500,"[16.190404891967773, 0.2646194398403168, 0.0, 0.0, 0.0, 0.0, 0.6814078092575073, 0.0, 0.0, 0.0, 0.0]","[10000.0, 1000.0, 894.1165771484375, 189.89706420898438, 2.5548763275146484, 741.7020263671875, 2000.0, 416.5396728515625, 64.20114135742188, 17.253015518188477, 1634.1851806640625]",25.585262775421143,1.0,0.98,0.0,[1719.1819 1381.6005],32
26,"(1, 3)",50,2500,"[16.190404891967773, 0.2646194398403168, 0.0, 0.0, 0.0, 0.0, 0.6814078092575073, 0.0, 0.0, 0.0, 0.0]","[10000.0, 1000.0, 894.1165771484375, 189.89706420898438, 2.5548763275146484, 741.7020263671875, 2000.0, 416.5396728515625, 64.20114135742188, 17.253015518188477, 1634.1851806640625]",25.585262775421143,1.0,0.98,0.0,[1719.1819   215.86134],30
26,"(1, 4)",50,2500,"[16.190404891967773, 0.2646194398403168, 0.0, 0.0, 0.0, 0.0, 0.6814078092575073, 0.0, 0.0, 0.0, 0.0]","[10000.0, 1000.0, 894.1165771484375, 189.89706420898438, 2.5548763275146484, 741.7020263671875, 2000.0, 416.5396728515625, 64.20114135742188, 17.253015518188477, 1634.1851806640625]",25.585262775421143,1.0,0.98,0.0,[1719.1819     13.799471],27
26,"(1, 5)",50,2500,"[16.190404891967773, 0.2646194398403168, 0.0, 0.0, 0.0, 0.0, 0.6814078092575073, 0.0, 0.0, 0.0, 0.0]","[10000.0, 1000.0, 894.1165771484375, 189.89706420898438, 2.5548763275146484, 741.7020263671875, 2000.0, 416.5396728515625, 64.20114135742188, 17.253015518188477, 1634.1851806640625]",25.585262775421143,1.0,0.98,0.0,[ 1719.1819 10068.298 ],25
26,"(1, 6)",50,2500,"[16.190404891967773, 0.2646194398403168, 0.0, 0.0, 0.0, 0.0, 0.6814078092575073, 0.0, 0.0, 0.0, 0.0]","[10000.0, 1000.0, 894.1165771484375, 189.89706420898438, 2.5548763275146484, 741.7020263671875, 2000.0, 416.5396728515625, 64.20114135742188, 17.253015518188477, 1634.1851806640625]",25.585262775421143,1.0,0.99,0.0,[1719.1819 1361.8727],22
26,"(1, 7)",50,2500,"[16.190404891967773, 0.2646194398403168, 0.0, 0.0, 0.0, 0.0, 0.6814078092575073, 0.0, 0.0, 0.0, 0.0]","[10000.0, 1000.0, 894.1165771484375, 189.89706420898438, 2.5548763275146484, 741.7020263671875, 2000.0, 416.5396728515625, 64.20114135742188, 17.253015518188477, 1634.1851806640625]",25.585262775421143,1.0,0.98,0.0,[1719.1819 2249.9102],27
26,"(1, 8)",50,2500,"[16.190404891967773, 0.2646194398403168, 0.0, 0.0, 0.0, 0.0, 0.6814078092575073, 0.0, 0.0, 0.0, 0.0]","[10000.0, 1000.0, 894.1165771484375, 189.89706420898438, 2.5548763275146484, 741.7020263671875, 2000.0, 416.5396728515625, 64.20114135742188, 17.253015518188477, 1634.1851806640625]",25.585262775421143,1.0,0.98,0.0,[1719.1819   204.93504],33
26,"(1, 9)",50,2500,"[16.190404891967773, 0.2646194398403168, 0.0, 0.0, 0.0, 0.0, 0.6814078092575073, 0.0, 0.0, 0.0, 0.0]","[10000.0, 1000.0, 894.1165771484375, 189.89706420898438, 2.5548763275146484, 741.7020263671875, 2000.0, 416.5396728515625, 64.20114135742188, 17.253015518188477, 1634.1851806640625]",25.585262775421143,1.0,0.98,0.0,[1719.1819     27.627092],32
26,"(1, 10)",50,2500,"[16.190404891967773, 0.2646194398403168, 0.0, 0.0, 0.0, 0.0, 0.6814078092575073, 0.0, 0.0, 0.0, 0.0]","[10000.0, 1000.0, 894.1165771484375, 189.89706420898438, 2.5548763275146484, 741.7020263671875, 2000.0, 416.5396728515625, 64.20114135742188, 17.253015518188477, 1634.1851806640625]",25.585262775421143,1.0,0.98,0.0,[1719.1819 2958.7495],29
26,"(2, 3)",50,2500,"[16.190404891967773, 0.2646194398403168, 0.0, 0.0, 0.0, 0.0, 0.6814078092575073, 0.0, 0.0, 0.0, 0.0]","[10000.0, 1000.0, 894.1165771484375, 189.89706420898438, 2.5548763275146484, 741.7020263671875, 2000.0, 416.5396728515625, 64.20114135742188, 17.253015518188477, 1634.1851806640625]",25.585262775421143,1.0,0.98,0.0,[1381.6005   215.86134],29
26,"(2, 4)",50,2500,"[16.190404891967773, 0.2646194398403168, 0.0, 0.0, 0.0, 0.0, 0.6814078092575073, 0.0, 0.0, 0.0, 0.0]","[10000.0, 1000.0, 894.1165771484375, 189.89706420898438, 2.5548763275146484, 741.7020263671875, 2000.0, 416.5396728515625, 64.20114135742188, 17.253015518188477, 1634.1851806640625]",25.585262775421143,1.0,0.98,0.0,[1381.6005     13.799471],40
26,"(2, 5)",50,2500,"[16.190404891967773, 0.2646194398403168, 0.0, 0.0, 0.0, 0.0, 0.6814078092575073, 0.0, 0.0, 0.0, 0.0]","[10000.0, 1000.0, 894.1165771484375, 189.89706420898438, 2.5548763275146484, 741.7020263671875, 2000.0, 416.5396728515625, 64.20114135742188, 17.253015518188477, 1634.1851806640625]",25.585262775421143,1.0,0.98,0.0,[ 1381.6005 10068.298 ],30
26,"(2, 6)",50,2500,"[16.190404891967773, 0.2646194398403168, 0.0, 0.0, 0.0, 0.0, 0.6814078092575073, 0.0, 0.0, 0.0, 0.0]","[10000.0, 1000.0, 894.1165771484375, 189.89706420898438, 2.5548763275146484, 741.7020263671875, 2000.0, 416.5396728515625, 64.20114135742188, 17.253015518188477, 1634.1851806640625]",25.585262775421143,1.0,0.99,0.0,[1381.6005 1361.8727],24
26,"(2, 7)",50,2500,"[16.190404891967773, 0.2646194398403168, 0.0, 0.0, 0.0, 0.0, 0.6814078092575073, 0.0, 0.0, 0.0, 0.0]","[10000.0, 1000.0, 894.1165771484375, 189.89706420898438, 2.5548763275146484, 741.7020263671875, 2000.0, 416.5396728515625, 64.20114135742188, 17.253015518188477, 1634.1851806640625]",25.585262775421143,1.0,0.98,0.0,[1381.6005 2249.9102],40
26,"(2, 8)",50,2500,"[16.190404891967773, 0.2646194398403168, 0.0, 0.0, 0.0, 0.0, 0.6814078092575073, 0.0, 0.0, 0.0, 0.0]","[10000.0, 1000.0, 894.1165771484375, 189.89706420898438, 2.5548763275146484, 741.7020263671875, 2000.0, 416.5396728515625, 64.20114135742188, 17.253015518188477, 1634.1851806640625]",25.585262775421143,1.0,0.98,0.0,[1381.6005   204.93504],39
26,"(2, 9)",50,2500,"[16.190404891967773, 0.2646194398403168, 0.0, 0.0, 0.0, 0.0, 0.6814078092575073, 0.0, 0.0, 0.0, 0.0]","[10000.0, 1000.0, 894.1165771484375, 189.89706420898438, 2.5548763275146484, 741.7020263671875, 2000.0, 416.5396728515625, 64.20114135742188, 17.253015518188477, 1634.1851806640625]",25.585262775421143,1.0,0.98,0.0,[1381.6005     27.627092],17
26,"(2, 10)",50,2500,"[16.190404891967773, 0.2646194398403168, 0.0, 0.0, 0.0, 0.0, 0.6814078092575073, 0.0, 0.0, 0.0, 0.0]","[10000.0, 1000.0, 894.1165771484375, 189.89706420898438, 2.5548763275146484, 741.7020263671875, 2000.0, 416.5396728515625, 64.20114135742188, 17.253015518188477, 1634.1851806640625]",25.585262775421143,1.0,0.98,0.0,[1381.6005 2958.7495],34
26,"(3, 4)",50,2500,"[16.190404891967773, 0.2646194398403168, 0.0, 0.0, 0.0, 0.0, 0.6814078092575073, 0.0, 0.0, 0.0, 0.0]","[10000.0, 1000.0, 894.1165771484375, 189.89706420898438, 2.5548763275146484, 741.7020263671875, 2000.0, 416.5396728515625, 64.20114135742188, 17.253015518188477, 1634.1851806640625]",25.585262775421143,1.0,0.98,0.0,[215.86134   13.799471],37
26,"(3, 5)",50,2500,"[16.190404891967773, 0.2646194398403168, 0.0, 0.0, 0.0, 0.0, 0.6814078092575073, 0.0, 0.0, 0.0, 0.0]","[10000.0, 1000.0, 894.1165771484375, 189.89706420898438, 2.5548763275146484, 741.7020263671875, 2000.0, 416.5396728515625, 64.20114135742188, 17.253015518188477, 1634.1851806640625]",25.585262775421143,1.0,0.98,0.0,[  215.86134 10068.298  ],27
26,"(3, 6)",50,2500,"[16.190404891967773, 0.2646194398403168, 0.0, 0.0, 0.0, 0.0, 0.6814078092575073, 0.0, 0.0, 0.0, 0.0]","[10000.0, 1000.0, 894.1165771484375, 189.89706420898438, 2.5548763275146484, 741.7020263671875, 2000.0, 416.5396728515625, 64.20114135742188, 17.253015518188477, 1634.1851806640625]",25.585262775421143,1.0,0.99,0.0,[ 215.86134 1361.8727 ],23
26,"(3, 7)",50,2500,"[16.190404891967773, 0.2646194398403168, 0.0, 0.0, 0.0, 0.0, 0.6814078092575073, 0.0, 0.0, 0.0, 0.0]","[10000.0, 1000.0, 894.1165771484375, 189.89706420898438, 2.5548763275146484, 741.7020263671875, 2000.0, 416.5396728515625, 64.20114135742188, 17.253015518188477, 1634.1851806640625]",25.585262775421143,1.0,0.98,0.0,[ 215.86134 2249.9102 ],37
26,"(3, 8)",50,2500,"[16.190404891967773, 0.2646194398403168, 0.0, 0.0, 0.0, 0.0, 0.6814078092575073, 0.0, 0.0, 0.0, 0.0]","[10000.0, 1000.0, 894.1165771484375, 189.89706420898438, 2.5548763275146484, 741.7020263671875, 2000.0, 416.5396728515625, 64.20114135742188, 17.253015518188477, 1634.1851806640625]",25.585262775421143,1.0,0.98,0.0,[215.86134 204.93504],36
26,"(3, 9)",50,2500,"[16.190404891967773, 0.2646194398403168, 0.0, 0.0, 0.0, 0.0, 0.6814078092575073, 0.0, 0.0, 0.0, 0.0]","[10000.0, 1000.0, 894.1165771484375, 189.89706420898438, 2.5548763275146484, 741.7020263671875, 2000.0, 416.5396728515625, 64.20114135742188, 17.253015518188477, 1634.1851806640625]",25.585262775421143,1.0,0.98,0.0,[215.86134   27.627092],29
26,"(3, 10)",50,2500,"[16.190404891967773, 0.2646194398403168, 0.0, 0.0, 0.0, 0.0, 0.6814078092575073, 0.0, 0.0, 0.0, 0.0]","[10000.0, 1000.0, 894.1165771484375, 189.89706420898438, 2.5548763275146484, 741.7020263671875, 2000.0, 416.5396728515625, 64.20114135742188, 17.253015518188477, 1634.1851806640625]",25.585262775421143,1.0,0.98,0.0,[ 215.86134 2958.7495 ],32
26,"(4, 5)",50,2500,"[16.190404891967773, 0.2646194398403168, 0.0, 0.0, 0.0, 0.0, 0.6814078092575073, 0.0, 0.0, 0.0, 0.0]","[10000.0, 1000.0, 894.1165771484375, 189.89706420898438, 2.5548763275146484, 741.7020263671875, 2000.0, 416.5396728515625, 64.20114135742188, 17.253015518188477, 1634.1851806640625]",25.585262775421143,1.0,0.98,0.0,[   13.799471 10068.298   ],26
26,"(4, 6)",50,2500,"[16.190404891967773, 0.2646194398403168, 0.0, 0.0, 0.0, 0.0, 0.6814078092575073, 0.0, 0.0, 0.0, 0.0]","[10000.0, 1000.0, 894.1165771484375, 189.89706420898438, 2.5548763275146484, 741.7020263671875, 2000.0, 416.5396728515625, 64.20114135742188, 17.253015518188477, 1634.1851806640625]",25.585262775421143,1.0,0.99,0.0,[  13.799471 1361.8727  ],27
26,"(4, 7)",50,2500,"[16.190404891967773, 0.2646194398403168, 0.0, 0.0, 0.0, 0.0, 0.6814078092575073, 0.0, 0.0, 0.0, 0.0]","[10000.0, 1000.0, 894.1165771484375, 189.89706420898438, 2.5548763275146484, 741.7020263671875, 2000.0, 416.5396728515625, 64.20114135742188, 17.253015518188477, 1634.1851806640625]",25.585262775421143,1.0,0.98,0.0,[  13.799471 2249.9102  ],16
26,"(4, 8)",50,2500,"[16.190404891967773, 0.2646194398403168, 0.0, 0.0, 0.0, 0.0, 0.6814078092575073, 0.0, 0.0, 0.0, 0.0]","[10000.0, 1000.0, 894.1165771484375, 189.89706420898438, 2.5548763275146484, 741.7020263671875, 2000.0, 416.5396728515625, 64.20114135742188, 17.253015518188477, 1634.1851806640625]",25.585262775421143,1.0,0.98,0.0,[ 13.799471 204.93504 ],32
26,"(4, 9)",50,2500,"[16.190404891967773, 0.2646194398403168, 0.0, 0.0, 0.0, 0.0, 0.6814078092575073, 0.0, 0.0, 0.0, 0.0]","[10000.0, 1000.0, 894.1165771484375, 189.89706420898438, 2.5548763275146484, 741.7020263671875, 2000.0, 416.5396728515625, 64.20114135742188, 17.253015518188477, 1634.1851806640625]",25.585262775421143,1.0,0.98,0.0,[13.799471 27.627092],40
26,"(4, 10)",50,2500,"[16.190404891967773, 0.2646194398403168, 0.0, 0.0, 0.0, 0.0, 0.6814078092575073, 0.0, 0.0, 0.0, 0.0]","[10000.0, 1000.0, 894.1165771484375, 189.89706420898438, 2.5548763275146484, 741.7020263671875, 2000.0, 416.5396728515625, 64.20114135742188, 17.253015518188477, 1634.1851806640625]",25.585262775421143,1.0,0.98,0.0,[  13.799471 2958.7495  ],40
26,"(5, 6)",50,2500,"[16.190404891967773, 0.2646194398403168, 0.0, 0.0, 0.0, 0.0, 0.6814078092575073, 0.0, 0.0, 0.0, 0.0]","[10000.0, 1000.0, 894.1165771484375, 189.89706420898438, 2.5548763275146484, 741.7020263671875, 2000.0, 416.5396728515625, 64.20114135742188, 17.253015518188477, 1634.1851806640625]",25.585262775421143,1.0,0.99,0.0,[10068.298   1361.8727],22
26,"(5, 7)",50,2500,"[16.190404891967773, 0.2646194398403168, 0.0, 0.0, 0.0, 0.0, 0.6814078092575073, 0.0, 0.0, 0.0, 0.0]","[10000.0, 1000.0, 894.1165771484375, 189.89706420898438, 2.5548763275146484, 741.7020263671875, 2000.0, 416.5396728515625, 64.20114135742188, 17.253015518188477, 1634.1851806640625]",25.585262775421143,1.0,0.98,0.0,[10068.298   2249.9102],26
26,"(5, 8)",50,2500,"[16.190404891967773, 0.2646194398403168, 0.0, 0.0, 0.0, 0.0, 0.6814078092575073, 0.0, 0.0, 0.0, 0.0]","[10000.0, 1000.0, 894.1165771484375, 189.89706420898438, 2.5548763275146484, 741.7020263671875, 2000.0, 416.5396728515625, 64.20114135742188, 17.253015518188477, 1634.1851806640625]",25.585262775421143,1.0,0.98,0.0,[10068.298     204.93504],30
26,"(5, 9)",50,2500,"[16.190404891967773, 0.2646194398403168, 0.0, 0.0, 0.0, 0.0, 0.6814078092575073, 0.0, 0.0, 0.0, 0.0]","[10000.0, 1000.0, 894.1165771484375, 189.89706420898438, 2.5548763275146484, 741.7020263671875, 2000.0, 416.5396728515625, 64.20114135742188, 17.253015518188477, 1634.1851806640625]",25.585262775421143,1.0,0.98,0.0,[10068.298       27.627092],30
26,"(5, 10)",50,2500,"[16.190404891967773, 0.2646194398403168, 0.0, 0.0, 0.0, 0.0, 0.6814078092575073, 0.0, 0.0, 0.0, 0.0]","[10000.0, 1000.0, 894.1165771484375, 189.89706420898438, 2.5548763275146484, 741.7020263671875, 2000.0, 416.5396728515625, 64.20114135742188, 17.253015518188477, 1634.1851806640625]",25.585262775421143,1.0,0.98,0.0,[10068.298   2958.7495],30
26,"(6, 7)",50,2500,"[16.190404891967773, 0.2646194398403168, 0.0, 0.0, 0.0, 0.0, 0.6814078092575073, 0.0, 0.0, 0.0, 0.0]","[10000.0, 1000.0, 894.1165771484375, 189.89706420898438, 2.5548763275146484, 741.7020263671875, 2000.0, 416.5396728515625, 64.20114135742188, 17.253015518188477, 1634.1851806640625]",25.585262775421143,1.0,0.99,0.0,[1361.8727 2249.9102],27
26,"(6, 8)",50,2500,"[16.190404891967773, 0.2646194398403168, 0.0, 0.0, 0.0, 0.0, 0.6814078092575073, 0.0, 0.0, 0.0, 0.0]","[10000.0, 1000.0, 894.1165771484375, 189.89706420898438, 2.5548763275146484, 741.7020263671875, 2000.0, 416.5396728515625, 64.20114135742188, 17.253015518188477, 1634.1851806640625]",25.585262775421143,1.0,0.99,0.0,[1361.8727   204.93504],28
26,"(6, 9)",50,2500,"[16.190404891967773, 0.2646194398403168, 0.0, 0.0, 0.0, 0.0, 0.6814078092575073, 0.0, 0.0, 0.0, 0.0]","[10000.0, 1000.0, 894.1165771484375, 189.89706420898438, 2.5548763275146484, 741.7020263671875, 2000.0, 416.5396728515625, 64.20114135742188, 17.253015518188477, 1634.1851806640625]",25.585262775421143,1.0,0.99,0.0,[1361.8727     27.627092],24
26,"(6, 10)",50,2500,"[16.190404891967773, 0.2646194398403168, 0.0, 0.0, 0.0, 0.0, 0.6814078092575073, 0.0, 0.0, 0.0, 0.0]","[10000.0, 1000.0, 894.1165771484375, 189.89706420898438, 2.5548763275146484, 741.7020263671875, 2000.0, 416.5396728515625, 64.20114135742188, 17.253015518188477, 1634.1851806640625]",25.585262775421143,1.0,0.99,0.0,[1361.8727 2958.7495],24
26,"(7, 8)",50,2500,"[16.190404891967773, 0.2646194398403168, 0.0, 0.0, 0.0, 0.0, 0.6814078092575073, 0.0, 0.0, 0.0, 0.0]","[10000.0, 1000.0, 894.1165771484375, 189.89706420898438, 2.5548763275146484, 741.7020263671875, 2000.0, 416.5396728515625, 64.20114135742188, 17.253015518188477, 1634.1851806640625]",25.585262775421143,1.0,0.98,0.0,[2249.9102   204.93504],32
26,"(7, 9)",50,2500,"[16.190404891967773, 0.2646194398403168, 0.0, 0.0, 0.0, 0.0, 0.6814078092575073, 0.0, 0.0, 0.0, 0.0]","[10000.0, 1000.0, 894.1165771484375, 189.89706420898438, 2.5548763275146484, 741.7020263671875, 2000.0, 416.5396728515625, 64.20114135742188, 17.253015518188477, 1634.1851806640625]",25.585262775421143,1.0,0.98,0.0,[2249.9102     27.627092],40
26,"(7, 10)",50,2500,"[16.190404891967773, 0.2646194398403168, 0.0, 0.0, 0.0, 0.0, 0.6814078092575073, 0.0, 0.0, 0.0, 0.0]","[10000.0, 1000.0, 894.1165771484375, 189.89706420898438, 2.5548763275146484, 741.7020263671875, 2000.0, 416.5396728515625, 64.20114135742188, 17.253015518188477, 1634.1851806640625]",25.585262775421143,1.0,0.98,0.0,[2249.9102 2958.7495],40
26,"(8, 9)",50,2500,"[16.190404891967773, 0.2646194398403168, 0.0, 0.0, 0.0, 0.0, 0.6814078092575073, 0.0, 0.0, 0.0, 0.0]","[10000.0, 1000.0, 894.1165771484375, 189.89706420898438, 2.5548763275146484, 741.7020263671875, 2000.0, 416.5396728515625, 64.20114135742188, 17.253015518188477, 1634.1851806640625]",25.585262775421143,1.0,0.98,0.0,[204.93504   27.627092],39
26,"(8, 10)",50,2500,"[16.190404891967773, 0.2646194398403168, 0.0, 0.0, 0.0, 0.0, 0.6814078092575073, 0.0, 0.0, 0.0, 0.0]","[10000.0, 1000.0, 894.1165771484375, 189.89706420898438, 2.5548763275146484, 741.7020263671875, 2000.0, 416.5396728515625, 64.20114135742188, 17.253015518188477, 1634.1851806640625]",25.585262775421143,1.0,0.98,0.0,[ 204.93504 2958.7495 ],40
26,"(9, 10)",50,2500,"[16.190404891967773, 0.2646194398403168, 0.0, 0.0, 0.0, 0.0, 0.6814078092575073, 0.0, 0.0, 0.0, 0.0]","[10000.0, 1000.0, 894.1165771484375, 189.89706420898438, 2.5548763275146484, 741.7020263671875, 2000.0, 416.5396728515625, 64.20114135742188, 17.253015518188477, 1634.1851806640625]",25.585262775421143,1.0,0.98,0.0,[  27.627092 2958.7495  ],34
27,"(0, 1)",50,2500,"[21.880247116088867, 0.0, 0.0]","[10000.0, 257.154296875, 988.1163330078125]",2.354616165161133,1.0,0.45,0.0,[9099.832   200.1708],41
27,"(0, 2)",50,2500,"[21.880247116088867, 0.0, 0.0]","[10000.0, 257.154296875, 988.1163330078125]",2.354616165161133,1.0,0.19,0.0,[9099.832  1073.9642],46
27,"(1, 2)",50,2500,"[21.880247116088867, 0.0, 0.0]","[10000.0, 257.154296875, 988.1163330078125]",2.354616165161133,1.0,0.52,0.0,[ 200.1708 1073.9642],40
28,"(0, 1)",50,2500,"[6.298412322998047, 0.2939964830875397, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.2510650157928467, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[16000.0, 3600.0, 287.92877197265625, 5136.4052734375, 1541.568359375, 2107.7509765625, 3284.435546875, 1432.6209716796875, 65.19831848144531, 2000.0, 436.140869140625, 112.06134033203125, 47.95770263671875, 787.4693603515625, 194.62196350097656, 1088.1915283203125]",63.28590679168701,1.0,0.99,0.0,[10129.973  7453.021],25
28,"(0, 2)",50,2500,"[6.298412322998047, 0.2939964830875397, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.2510650157928467, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[16000.0, 3600.0, 287.92877197265625, 5136.4052734375, 1541.568359375, 2107.7509765625, 3284.435546875, 1432.6209716796875, 65.19831848144531, 2000.0, 436.140869140625, 112.06134033203125, 47.95770263671875, 787.4693603515625, 194.62196350097656, 1088.1915283203125]",63.28590679168701,1.0,1.0,0.0,[10129.973     145.65489],29
28,"(0, 3)",50,2500,"[6.298412322998047, 0.2939964830875397, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.2510650157928467, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[16000.0, 3600.0, 287.92877197265625, 5136.4052734375, 1541.568359375, 2107.7509765625, 3284.435546875, 1432.6209716796875, 65.19831848144531, 2000.0, 436.140869140625, 112.06134033203125, 47.95770263671875, 787.4693603515625, 194.62196350097656, 1088.1915283203125]",63.28590679168701,1.0,0.97,0.0,[10129.973  8457.741],27
28,"(0, 4)",50,2500,"[6.298412322998047, 0.2939964830875397, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.2510650157928467, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[16000.0, 3600.0, 287.92877197265625, 5136.4052734375, 1541.568359375, 2107.7509765625, 3284.435546875, 1432.6209716796875, 65.19831848144531, 2000.0, 436.140869140625, 112.06134033203125, 47.95770263671875, 787.4693603515625, 194.62196350097656, 1088.1915283203125]",63.28590679168701,1.0,0.98,0.0,[10129.973   3252.8506],30
28,"(0, 5)",50,2500,"[6.298412322998047, 0.2939964830875397, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.2510650157928467, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[16000.0, 3600.0, 287.92877197265625, 5136.4052734375, 1541.568359375, 2107.7509765625, 3284.435546875, 1432.6209716796875, 65.19831848144531, 2000.0, 436.140869140625, 112.06134033203125, 47.95770263671875, 787.4693603515625, 194.62196350097656, 1088.1915283203125]",63.28590679168701,1.0,0.98,0.0,[10129.973 21666.81 ],32
28,"(0, 6)",50,2500,"[6.298412322998047, 0.2939964830875397, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.2510650157928467, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[16000.0, 3600.0, 287.92877197265625, 5136.4052734375, 1541.568359375, 2107.7509765625, 3284.435546875, 1432.6209716796875, 65.19831848144531, 2000.0, 436.140869140625, 112.06134033203125, 47.95770263671875, 787.4693603515625, 194.62196350097656, 1088.1915283203125]",63.28590679168701,1.0,0.97,0.0,[10129.973   3005.5872],29
28,"(0, 7)",50,2500,"[6.298412322998047, 0.2939964830875397, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.2510650157928467, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[16000.0, 3600.0, 287.92877197265625, 5136.4052734375, 1541.568359375, 2107.7509765625, 3284.435546875, 1432.6209716796875, 65.19831848144531, 2000.0, 436.140869140625, 112.06134033203125, 47.95770263671875, 787.4693603515625, 194.62196350097656, 1088.1915283203125]",63.28590679168701,1.0,0.99,0.0,[10129.973   2265.6091],28
